slug,code_commune,nom_ville,code_postal,note_globale,environnement,transports,securite,sante,sports_et_loisirs,culture,enseignement,commerces,qualite_de_vie
erquinghem-lys_59202,59202,Erquinghem Lys,59193,6.83,7.0,5.0,5.25,6.0,7.0,5.75,6.0,7.25,7.5
escaudain_59205,59205,Escaudain,59124,2.84,2.0,5.2,1.6,5.6,5.6,5.2,5.0,4.0,1.4
escautpont_59207,59207,Escautpont,59278,6.63,8.0,5.5,3.5,2.5,8.0,6.0,6.0,6.5,7.5
estaires_59212,59212,Estaires,59940,5.38,5.0,4.6,6.0,6.2,8.4,4.4,5.6,5.8,5.0
faches-thumesnil_59220,59220,Faches Thumesnil,59155,5.77,5.16,6.36,4.2,6.04,7.12,6.48,6.32,6.48,5.52
feignies_59225,59225,Feignies,59750,4.16,4.5,3.25,2.0,6.0,6.5,5.5,5.25,5.5,3.5
fenain_59227,59227,Fenain,59179,6.07,6.71,4.29,5.86,5.86,6.71,4.71,7.0,4.57,6.43
ferriere-la-grande_59230,59230,Ferriere La Grande,59680,9.13,8.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0
flers-en-escrebieux_59234,59234,Flers En Escrebieux,59128,7.5,8.0,6.5,5.0,7.0,8.5,8.0,8.0,9.0,7.5
flines-lez-raches_59239,59239,Flines Lez Raches,59148,6.69,7.6,6.2,6.2,8.2,7.6,5.8,8.4,5.8,6.4
fourmies_59249,59249,Fourmies,59610,5.92,7.22,3.94,5.67,5.61,6.83,6.67,6.78,5.72,5.78
fresnes-sur-escaut_59253,59253,Fresnes Sur Escaut,59970,,,,,,,,,,
ghyvelde_59260,59260,Ghyvelde,59254,6.44,7.0,4.0,6.0,5.0,4.0,3.0,5.0,5.0,8.0
gondecourt_59266,59266,Gondecourt,59147,6.27,6.33,3.33,6.0,4.33,5.33,5.33,9.33,7.0,6.67
la-gorgue_59268,59268,La Gorgue,59253,,,,,,,,,,
grande-synthe_59271,59271,Grande Synthe,59760,5.8,5.2,8.0,3.87,6.33,8.67,7.0,6.47,6.2,5.13
grand-fort-philippe_59272,59272,Grand Fort Philippe,59153,4.18,4.8,4.0,5.0,3.8,3.6,3.6,6.4,3.6,4.0
gravelines_59273,59273,Gravelines,59820,6.07,4.14,4.57,5.43,4.29,8.71,6.86,5.71,4.86,6.57
guesnain_59276,59276,Guesnain,59287,5.66,6.5,5.0,3.5,4.5,6.5,5.0,5.5,6.0,6.0
hallennes-lez-haubourdin_59278,59278,Hallennes Lez Haubourdin,59320,7.44,7.0,4.5,7.5,6.5,7.0,5.0,6.0,7.5,8.5
halluin_59279,59279,Halluin,59250,6.13,5.15,6.1,4.55,7.1,7.6,6.95,6.85,6.95,5.85
hasnon_59284,59284,Hasnon,59178,,,,,,,,,,
haubourdin_59286,59286,Haubourdin,59320,6.15,4.6,7.0,6.3,8.3,7.4,6.3,7.3,6.4,5.6
hautmont_59291,59291,Hautmont,59330,4.23,5.33,3.67,4.0,5.33,4.67,2.67,3.67,6.33,4.0
hazebrouck_59295,59295,Hazebrouck,59190,6.33,5.82,5.5,6.5,5.09,6.64,6.14,7.45,6.82,6.41
hem_59299,59299,Hem,59510,7.53,7.41,6.0,6.29,7.59,8.47,7.76,7.35,6.12,7.94
hergnies_59301,59301,Hergnies,59199,,,,,,,,,,
herin_59302,59302,Herin,59195,4.31,4.0,5.0,5.0,3.0,3.0,2.0,4.0,3.0,5.0
hondschoote_59309,59309,Hondschoote,59122,8.81,9.0,8.0,9.0,8.0,9.0,9.0,9.0,8.0,9.0
hornaing_59314,59314,Hornaing,59171,,,,,,,,,,
houplines_59317,59317,Houplines,59116,4.46,3.0,5.0,3.67,5.33,5.33,4.67,5.33,4.33,4.33
jeumont_59324,59324,Jeumont,59460,3.63,5.14,4.14,2.14,4.0,3.43,4.71,3.57,3.43,3.43
lallaing_59327,59327,Lallaing,59167,7.13,7.0,5.0,7.0,5.0,6.0,5.0,9.0,6.0,8.0
lambersart_59328,59328,Lambersart,59130,7.19,7.22,6.81,6.33,7.22,7.0,6.19,7.52,6.33,7.56
lambres-lez-douai_59329,59329,Lambres Lez Douai,59552,6.55,7.0,6.25,6.0,5.75,5.75,5.25,6.25,6.5,7.0
leers_59339,59339,Leers,59115,6.13,6.89,5.33,3.89,6.11,7.33,6.0,6.22,6.56,6.22
leffrinckoucke_59340,59340,Leffrinckoucke,59495,8.35,9.0,6.0,6.5,8.0,10.0,9.5,9.5,7.0,8.5
lesquin_59343,59343,Lesquin,59810,8.32,8.14,6.57,8.14,7.86,8.57,8.86,7.86,7.43,8.71
lille_59350,59350,Lille,59000,5.26,3.51,5.88,3.33,7.17,6.34,6.8,6.9,6.88,4.66
linselles_59352,59352,Linselles,59126,7.81,7.29,6.43,6.71,8.0,8.43,7.57,7.43,7.86,8.14
loon-plage_59359,59359,Loon Plage,59279,6.85,7.17,6.0,6.83,6.0,7.0,4.17,6.5,7.17,7.33
loos_59360,59360,Loos,59120,6.25,5.62,6.46,5.16,7.8,6.82,6.62,6.7,5.74,6.14
lourches_59361,59361,Lourches,59156,4.13,3.5,5.0,2.0,3.5,4.0,1.5,5.0,5.5,4.5
louvroil_59365,59365,Louvroil,59720,2.87,4.2,2.6,3.2,2.2,4.6,2.8,4.2,4.6,2.2
lys-lez-lannoy_59367,59367,Lys Lez Lannoy,59390,5.46,5.0,4.46,5.62,6.15,5.69,5.85,6.46,4.38,5.46
la-madeleine_59368,59368,La Madeleine,59110,6.84,5.19,7.41,6.22,7.25,7.0,6.69,7.53,6.84,6.91
maing_59369,59369,Maing,59233,6.73,6.33,3.67,6.0,7.67,5.67,5.33,5.0,6.67,7.67
marchiennes_59375,59375,Marchiennes,59870,4.44,4.8,4.2,5.8,4.2,6.2,5.6,5.2,4.6,3.8
marcq-en-baroeul_59378,59378,Marcq En Baroeul,59700,8.03,6.83,7.83,7.34,7.86,8.17,7.71,8.34,7.14,8.4
marly_59383,59383,Marly,59770,3.32,4.0,4.83,0.83,5.5,4.33,2.83,4.67,3.5,2.83
marquette-lez-lille_59386,59386,Marquette Lez Lille,59520,6.26,5.92,5.33,6.25,5.58,7.42,6.25,6.0,4.67,6.58
masny_59390,59390,Masny,59176,5.44,5.5,7.0,4.0,5.5,6.5,4.5,5.5,8.5,5.0
maubeuge_59392,59392,Maubeuge,59600,4.16,5.05,4.6,3.15,5.08,5.08,4.23,5.65,3.88,3.73
merville_59400,59400,Merville,59660,6.25,5.5,4.5,6.25,5.0,6.25,7.0,7.0,4.5,6.75
mons-en-baroeul_59410,59410,Mons En Baroeul,59370,6.22,5.92,8.8,4.88,6.76,6.64,5.96,6.84,5.72,6.0
montigny-en-ostrevent_59414,59414,Montigny En Ostrevent,59182,,,,,,,,,,
mouvaux_59421,59421,Mouvaux,59420,6.96,7.06,6.63,7.13,7.06,6.06,5.31,6.88,7.25,7.25
neuville-en-ferrain_59426,59426,Neuville En Ferrain,59960,6.55,7.0,5.83,6.0,7.5,7.83,6.67,6.83,7.67,6.17
neuville-saint-remy_59428,59428,Neuville Saint Remy,59554,6.31,9.0,6.0,7.0,7.0,8.0,7.0,6.0,3.0,6.0
nieppe_59431,59431,Nieppe,59850,7.28,8.0,3.5,8.0,7.5,7.25,4.75,7.75,5.75,8.0
onnaing_59447,59447,Onnaing,59264,,,,,,,,,,
orchies_59449,59449,Orchies,59310,7.67,8.2,8.2,7.8,8.53,7.53,6.07,7.4,7.07,7.73
ostricourt_59452,59452,Ostricourt,59162,5.01,6.27,4.2,4.87,4.73,4.93,4.2,4.8,5.0,5.13
pecquencourt_59456,59456,Pecquencourt,59146,8.69,7.0,8.0,10.0,10.0,7.0,9.0,7.0,9.0,9.0
perenchies_59457,59457,Perenchies,59840,7.01,5.95,8.11,4.68,7.61,7.76,6.58,7.97,7.5,7.0
petite-foret_59459,59459,Petite Foret,59494,7.49,6.8,6.4,5.2,7.2,8.6,7.2,6.4,8.0,8.0
phalempin_59462,59462,Phalempin,59133,6.77,5.82,5.27,6.45,7.09,7.18,6.27,6.36,6.36,7.18
provin_59477,59477,Provin,59185,5.96,6.67,4.67,6.67,5.0,4.33,2.0,4.67,5.33,7.0
le-quesnoy_59481,59481,Le Quesnoy,59530,8.98,9.57,7.86,8.43,8.43,9.57,9.0,8.71,7.86,9.29
quesnoy-sur-deule_59482,59482,Quesnoy Sur Deule,59890,7.28,7.64,5.18,6.82,7.18,7.27,6.27,7.64,7.36,7.64
quievrechain_59484,59484,Quievrechain,59920,,,,,,,,,,
raimbeaucourt_59489,59489,Raimbeaucourt,59283,4.75,6.2,4.2,3.8,6.6,5.0,3.8,4.6,5.0,4.6
raismes_59491,59491,Raismes,59590,4.99,5.0,5.75,4.5,5.75,6.25,4.25,4.75,5.5,4.75
roeulx_59504,59504,Roeulx,59172,7.19,7.0,7.0,7.0,7.0,5.0,5.0,7.0,6.0,8.0
ronchin_59507,59507,Ronchin,59790,4.92,4.76,6.76,3.18,6.35,7.18,4.47,6.06,3.71,4.53
roncq_59508,59508,Roncq,59223,7.38,7.5,5.0,6.33,7.0,8.5,7.67,6.83,9.17,7.5
roost-warendin_59509,59509,Roost Warendin,59286,7.42,8.0,6.0,6.67,7.67,7.33,4.0,7.0,5.33,8.33
roubaix_59512,59512,Roubaix,59100,4.54,4.02,6.64,2.87,5.78,5.58,6.13,5.14,5.47,3.87
rousies_59514,59514,Rousies,59131,3.08,1.67,5.33,1.33,3.67,5.0,0.67,4.33,0.67,3.33
sainghin-en-weppes_59524,59524,Sainghin En Weppes,59184,7.49,8.0,7.6,6.8,8.6,7.4,5.2,7.2,6.6,7.8
saint-amand-les-eaux_59526,59526,Saint Amand Les Eaux,59230,5.72,4.54,5.62,4.54,5.38,6.62,6.15,6.69,6.38,5.69
saint-andre-lez-lille_59527,59527,Saint Andre Lez Lille,59350,7.49,7.11,7.22,7.0,7.89,8.0,6.89,8.11,7.22,7.56
saint-saulve_59544,59544,Saint Saulve,59880,7.98,8.0,8.0,7.67,7.67,7.67,6.83,8.5,8.0,8.17
santes_59553,59553,Santes,59211,8.28,8.0,7.0,7.0,8.86,8.57,8.14,8.57,7.71,8.57
seclin_59560,59560,Seclin,59113,6.63,5.82,6.09,5.55,7.64,7.0,6.73,7.09,7.09,6.64
sequedin_59566,59566,Sequedin,59320,7.53,5.5,6.5,6.0,8.5,9.0,9.0,8.5,7.5,7.5
sin-le-noble_59569,59569,Sin Le Noble,59450,5.67,6.0,5.83,4.5,6.0,6.5,6.33,7.17,5.67,5.33
solesmes_59571,59571,Solesmes,59730,3.64,3.6,5.6,2.8,5.0,5.6,3.8,6.6,6.0,2.4
somain_59574,59574,Somain,59490,5.06,5.63,5.5,3.63,6.75,6.0,3.88,5.13,5.5,4.88
steenvoorde_59580,59580,Steenvoorde,59114,8.41,9.5,5.0,9.0,7.5,8.0,8.0,7.0,8.5,9.0
steenwerck_59581,59581,Steenwerck,59181,6.62,8.0,4.33,7.33,6.33,7.67,6.0,6.33,4.0,7.0
templeuve-en-pevele_59586,59586,Templeuve En Pevele,59242,7.19,7.75,5.5,6.5,8.38,6.88,7.5,7.38,7.13,7.25
teteghem-coudekerque-village_59588,59588,Teteghem-Coudekerque-Village,59229,9.19,10.0,6.0,10.0,8.0,7.0,9.0,9.0,8.0,10.0
thumeries_59592,59592,Thumeries,59239,5.65,6.0,3.56,5.78,6.0,5.0,5.56,6.33,5.11,5.89
toufflers_59598,59598,Toufflers,59390,7.43,7.75,6.75,6.25,6.25,6.75,5.0,5.0,7.0,8.5
tourcoing_59599,59599,Tourcoing,59200,4.92,4.05,6.94,3.38,6.32,6.03,5.53,6.24,5.09,4.39
trith-saint-leger_59603,59603,Trith Saint Leger,59125,,,,,,,,,,
valenciennes_59606,59606,Valenciennes,59300,4.95,4.28,5.26,3.59,6.22,5.7,5.37,6.51,5.73,4.57
vieux-conde_59616,59616,Vieux Conde,59690,6.56,6.0,7.0,4.0,5.0,9.0,7.0,8.0,3.0,7.0
wallers_59632,59632,Wallers,59135,7.1,6.33,5.0,7.67,7.33,8.0,7.67,7.67,8.0,7.0
wambrechies_59636,59636,Wambrechies,59118,7.26,7.17,6.5,7.33,6.83,6.17,7.17,6.33,7.33,7.67
wasquehal_59646,59646,Wasquehal,59290,5.89,5.3,7.47,4.53,6.63,6.43,5.43,6.2,6.6,5.7
wattignies_59648,59648,Wattignies,59139,5.61,5.14,6.93,3.29,6.36,6.93,6.0,6.57,6.14,5.29
wattrelos_59650,59650,Wattrelos,59150,4.82,5.05,4.77,3.61,6.18,5.64,4.39,5.77,4.25,4.68
wavrin_59653,59653,Wavrin,59136,7.89,8.25,6.75,8.0,8.75,8.25,7.5,7.5,7.25,8.0
waziers_59654,59654,Waziers,59119,,,,,,,,,,
wervicq-sud_59656,59656,Wervicq Sud,59117,7.36,6.67,5.11,5.33,7.11,7.22,5.89,6.11,6.78,8.44
wormhout_59663,59663,Wormhout,59470,6.85,6.75,4.25,7.0,4.25,7.0,5.75,6.75,7.75,7.5
beauvais_60057,60057,Beauvais,60000,5.18,4.43,4.79,4.8,4.73,6.24,5.57,5.8,5.27,5.16
bornel_60088,60088,Bornel,60540,8.27,8.5,4.63,7.88,6.88,8.0,7.38,8.5,7.5,9.13
bresles_60103,60103,Bresles,60510,8.19,10.0,4.5,8.5,7.5,10.0,7.0,7.0,8.5,8.5
breteuil_60104,60104,Breteuil,60120,9.25,10.0,8.0,9.0,9.0,10.0,9.5,7.5,9.0,9.5
chambly_60139,60139,Chambly,60230,6.86,6.27,5.59,6.59,4.97,8.14,7.51,7.22,7.05,7.05
chantilly_60141,60141,Chantilly,60500,7.61,8.24,7.1,7.57,6.45,7.5,7.95,7.29,6.67,7.88
cires-les-mello_60155,60155,Cires Les Mello,60660,7.63,7.75,6.75,7.75,7.25,7.25,6.5,6.5,8.25,8.0
clermont_60157,60157,Clermont,60600,6.64,7.22,6.11,6.06,5.28,7.17,7.17,6.5,6.94,6.72
compiegne_60159,60159,Compiegne,60200,6.73,7.44,7.49,5.65,6.36,7.13,6.61,7.19,6.4,6.67
coye-la-foret_60172,60172,Coye La Foret,60580,7.5,8.24,6.9,7.19,6.05,7.43,7.1,7.0,6.14,8.0
creil_60175,60175,Creil,60100,3.58,3.66,5.34,2.68,4.03,4.7,4.28,3.95,3.59,3.13
crepy-en-valois_60176,60176,Crepy En Valois,60800,6.9,7.06,6.75,6.44,5.19,7.72,6.88,6.88,6.53,7.13
crevecoeur-le-grand_60178,60178,Crevecoeur Le Grand,60360,6.47,5.0,4.0,5.5,8.0,5.5,5.0,9.5,9.0,6.5
estrees-saint-denis_60223,60223,Estrees Saint Denis,60190,8.13,10.0,7.0,8.0,9.0,8.0,6.0,10.0,8.0,8.0
gouvieux_60282,60282,Gouvieux,60270,7.54,8.0,4.64,6.73,6.64,7.45,6.09,7.18,7.64,8.27
lacroix-saint-ouen_60338,60338,Lacroix Saint Ouen,60610,5.5,7.0,4.0,6.67,4.0,4.33,4.0,6.0,6.67,5.67
laigneville_60342,60342,Laigneville,60290,5.75,6.3,5.7,5.8,5.0,6.0,4.9,6.3,5.6,5.8
lamorlaye_60346,60346,Lamorlaye,60260,7.15,7.71,4.84,6.89,6.5,7.42,6.16,7.26,7.13,7.55
liancourt_60360,60360,Liancourt,60140,4.13,5.33,2.5,4.5,3.17,5.5,3.5,5.17,3.0,4.17
margny-les-compiegne_60382,60382,Margny Les Compiegne,60280,6.51,6.08,7.08,5.23,6.08,6.62,5.85,7.15,5.31,6.85
meru_60395,60395,Meru,60110,6.93,7.39,6.1,6.54,5.86,8.04,7.88,7.96,5.23,6.99
montataire_60414,60414,Montataire,60160,4.74,4.84,5.0,3.37,5.32,6.11,5.79,5.84,5.11,4.32
mouy_60439,60439,Mouy,60250,7.42,7.33,7.33,7.0,7.33,7.33,6.67,8.33,6.0,7.67
nanteuil-le-haudouin_60446,60446,Nanteuil Le Haudouin,60440,7.63,7.86,6.86,7.71,6.14,6.71,6.0,7.14,7.29,8.29
neuilly-en-thelle_60450,60450,Neuilly En Thelle,60530,5.74,5.58,2.16,5.37,4.95,5.74,4.63,7.0,6.74,6.21
nogent-sur-oise_60463,60463,Nogent Sur Oise,60180,5.02,5.27,6.0,3.88,4.92,6.51,5.71,5.45,5.35,4.65
noyon_60471,60471,Noyon,60400,3.94,4.5,5.19,3.23,3.88,5.46,5.27,5.19,3.15,3.38
pont-sainte-maxence_60509,60509,Pont Sainte Maxence,60700,6.02,6.39,4.59,5.93,6.11,7.07,6.72,6.52,5.78,5.89
ribecourt-dreslincourt_60537,60537,Ribecourt Dreslincourt,60170,5.36,4.25,5.25,6.0,4.5,5.25,4.0,6.0,6.5,5.5
saint-just-en-chaussee_60581,60581,Saint Just En Chaussee,60130,6.54,6.32,5.42,5.95,5.37,7.21,6.53,7.53,6.42,6.74
saint-leu-d-esserent_60584,60584,Saint Leu D'Esserent,60340,7.89,8.8,5.6,7.8,6.6,7.0,7.0,7.2,7.4,8.6
senlis_60612,60612,Senlis,60300,6.88,7.74,4.41,7.0,6.24,6.63,6.63,7.89,6.63,7.11
thourotte_60636,60636,Thourotte,60150,7.25,9.0,6.0,7.0,7.0,5.0,5.0,5.0,8.0,8.0
verberie_60667,60667,Verberie,60410,7.42,7.67,6.67,7.17,7.0,7.17,6.17,7.83,7.67,7.67
verneuil-en-halatte_60670,60670,Verneuil En Halatte,60550,8.75,9.0,5.33,8.0,7.67,9.0,8.33,8.33,7.0,9.67
villers-saint-paul_60684,60684,Villers Saint Paul,60870,7.06,7.5,8.33,5.92,5.58,7.5,7.0,7.92,7.25,7.0
alencon_61001,61001,Alencon,61000,5.64,6.8,4.34,5.34,4.53,5.73,5.61,6.54,5.14,5.78
argentan_61006,61006,Argentan,61200,6.93,7.28,6.44,6.6,6.36,8.2,6.92,7.44,6.24,6.92
athis-val-de-rouve_61007,61007,Athis Val De Rouvre,61430,8.5,9.0,9.0,10.0,5.0,8.0,8.0,8.0,7.0,9.0
domfront-en-poiraie_61145,61145,Domfront En Poiraie,61700,5.99,7.0,4.25,7.75,5.25,7.5,5.75,6.25,4.0,6.0
la-ferte-mace_61168,61168,La Ferte Mace,61600,5.46,6.0,3.0,6.33,3.67,6.0,5.33,6.67,5.0,5.67
flers_61169,61169,Flers,61100,5.2,5.76,4.48,4.62,5.43,6.19,5.19,6.76,5.95,4.86
l-aigle_61214,61214,L'Aigle,61300,5.66,6.54,4.15,5.62,4.69,6.85,5.31,6.08,5.77,5.69
mortagne-au-perche_61293,61293,Mortagne Au Perche,61400,5.17,6.13,3.0,6.25,3.75,4.75,5.25,5.5,5.13,5.38
saint-germain-du-corbeis_61397,61397,Saint Germain Du Corbeis,61000,6.44,8.0,4.0,7.0,3.0,7.0,5.0,6.0,7.0,7.0
sees_61464,61464,Sees,61500,7.5,7.67,4.0,7.0,7.0,6.0,7.0,9.0,8.33,8.0
gouffern-en-auge_61474,61474,Gouffern En Auge,61310,6.44,6.0,0.0,6.0,8.0,7.0,4.0,8.0,8.0,7.0
val-au-perche_61484,61484,Le Theil,61260,,,,,,,,,,
tinchebray-bocage_61486,61486,Tinchebray Bocage,61800,8.19,8.0,2.0,10.0,7.0,8.0,8.0,6.0,10.0,9.0
achicourt_62004,62004,Achicourt,62217,,,,,,,,,,
aire-sur-la-lys_62014,62014,Aire Sur La Lys,62120,6.43,6.86,3.14,6.57,6.29,7.71,5.29,6.71,5.43,6.86
aix-noulette_62019,62019,Aix Noulette,62160,7.04,6.67,3.33,5.33,7.0,7.67,7.33,7.33,6.67,7.67
angres_62032,62032,Angres,62143,5.97,5.5,2.75,4.5,4.5,5.25,4.0,6.5,6.5,7.0
annay_62033,62033,Annay,62880,7.31,7.0,6.0,9.0,4.0,6.0,2.0,6.0,5.0,9.0
annezin_62035,62035,Annezin,62232,8.63,9.0,10.0,9.0,7.0,9.0,5.0,10.0,7.0,9.0
ardres_62038,62038,Ardres,62610,6.85,8.0,6.25,7.0,7.0,6.75,6.25,7.0,7.25,6.75
arques_62040,62040,Arques,62510,5.6,4.5,6.0,5.0,3.5,7.5,6.0,6.5,6.5,5.5
arras_62041,62041,Arras,62000,7.1,6.78,6.72,6.78,7.43,7.27,7.49,7.58,6.65,7.1
auchel_62048,62048,Auchel,62260,6.54,7.0,5.5,6.5,7.0,7.0,5.5,7.5,6.5,6.5
auchy-les-mines_62051,62051,Auchy Les Mines,62138,6.57,6.43,5.14,6.71,6.71,6.14,6.0,6.86,7.43,6.71
audruicq_62057,62057,Audruicq,62370,5.73,5.44,3.22,4.89,6.89,6.78,4.22,5.78,6.44,6.0
avion_62065,62065,Avion,62210,4.74,4.14,5.07,2.43,4.0,6.21,5.07,5.71,4.21,4.86
bapaume_62080,62080,Bapaume,62450,6.54,6.33,6.67,6.67,6.0,6.0,4.67,3.0,6.67,7.33
barlin_62083,62083,Barlin,62620,6.78,6.0,5.5,4.0,7.0,7.5,8.0,7.5,7.0,7.0
beaurains_62099,62099,Beaurains,62217,,,,,,,,,,
berck_62108,62108,Berck,62600,6.5,6.78,4.69,5.78,7.51,7.04,6.64,6.84,7.16,6.44
bethune_62119,62119,Bethune,62400,5.69,4.85,5.65,5.15,5.3,6.35,6.1,7.45,6.2,5.5
beuvry_62126,62126,Beuvry,62660,6.13,6.33,8.0,5.67,5.33,8.0,5.0,8.67,3.0,6.0
biache-saint-vaast_62128,62128,Biache Saint Vaast,62118,8.23,9.67,6.33,8.0,8.33,8.0,5.67,7.0,6.67,9.0
billy-berclau_62132,62132,Billy Berclau,62138,,,,,,,,,,
billy-montigny_62133,62133,Billy Montigny,62420,5.23,5.33,4.83,3.33,5.83,7.67,6.33,5.83,4.5,5.0
blendecques_62139,62139,Blendecques,62575,,,,,,,,,,
boulogne-sur-mer_62160,62160,Boulogne Sur Mer,62200,4.4,4.24,5.22,3.07,5.82,6.13,5.23,5.76,3.72,3.89
brebieres_62173,62173,Brebieres,62117,7.19,7.25,6.0,6.75,7.0,6.75,5.5,6.25,7.5,7.75
bruay-la-buissiere_62178,62178,Bruay La Buissiere,62700,3.89,4.44,5.22,3.67,4.83,5.22,5.0,4.94,3.94,3.11
bully-les-mines_62186,62186,Bully Les Mines,62160,7.96,8.33,9.33,6.0,8.33,8.33,7.0,8.0,8.0,8.0
calais_62193,62193,Calais,62100,5.15,5.51,5.98,4.1,5.29,6.27,6.07,6.16,4.41,4.82
calonne-ricouart_62194,62194,Calonne Ricouart,62470,,,,,,,,,,
carvin_62215,62215,Carvin,62220,5.61,4.6,4.0,4.8,6.2,7.2,6.0,6.2,6.0,5.6
coulogne_62244,62244,Coulogne,62137,6.63,9.0,2.0,4.0,3.0,7.0,6.0,7.0,4.0,8.0
courcelles-les-lens_62249,62249,Courcelles Les Lens,62970,3.42,2.63,4.63,1.88,3.25,4.75,4.25,4.0,3.38,3.25
courrieres_62250,62250,Courrieres,62710,4.19,3.14,3.86,3.43,6.86,7.14,5.43,5.71,5.14,3.29
cucq_62261,62261,Cucq,62780,4.56,6.33,4.33,5.33,4.0,4.0,3.0,3.0,5.67,4.67
dainville_62263,62263,Dainville,62000,8.94,9.0,8.5,9.0,7.5,8.0,8.0,9.0,8.0,9.5
desvres_62268,62268,Desvres,62240,6.0,6.67,2.67,3.33,5.33,6.67,6.33,5.67,6.0,6.67
divion_62270,62270,Divion,62460,9.31,10.0,9.0,10.0,10.0,8.0,6.0,8.0,8.0,10.0
dourges_62274,62274,Dourges,62119,6.39,6.0,6.33,5.67,6.5,6.5,5.33,6.5,6.0,6.67
douvrin_62276,62276,Douvrin,62138,5.2,5.0,3.5,5.25,5.25,5.88,2.75,6.38,5.13,5.5
eperlecques_62297,62297,Eperlecques,62910,,,,,,,,,,
etaples_62318,62318,Etaples,62630,5.77,5.85,6.08,4.62,6.85,7.23,5.77,6.0,5.08,5.62
evin-malmaison_62321,62321,Evin Malmaison,62141,6.91,7.14,7.0,4.57,8.14,9.0,7.14,8.29,6.71,6.57
fouquieres-les-lens_62351,62351,Fouquieres Les Lens,62740,4.05,4.2,4.4,2.8,5.4,5.0,4.0,5.2,3.4,3.8
frevent_62361,62361,Frevent,62270,7.75,10.0,2.0,9.0,5.0,8.0,6.0,8.0,4.0,9.0
grenay_62386,62386,Grenay,62160,6.25,6.0,6.5,5.5,7.0,7.5,6.5,6.5,6.5,6.0
guines_62397,62397,Guines,62340,,,,,,,,,,
haillicourt_62400,62400,Haillicourt,62940,7.0,7.5,3.75,8.0,5.5,7.25,6.5,7.25,6.25,7.5
haisnes_62401,62401,Haisnes,62138,5.1,6.0,3.0,7.5,3.75,5.25,3.5,5.5,3.0,5.5
harnes_62413,62413,Harnes,62440,5.02,5.17,4.42,4.17,5.5,6.25,5.42,6.0,4.75,4.83
henin-beaumont_62427,62427,Henin Beaumont,62110,6.05,5.64,6.27,5.27,6.82,7.73,6.05,7.0,7.27,5.59
hersin-coupigny_62443,62443,Hersin Coupigny,62530,6.6,6.5,7.0,4.0,5.5,6.5,3.0,6.5,6.5,7.5
houdain_62457,62457,Houdain,62150,5.6,3.5,4.5,6.0,7.5,5.0,5.5,8.5,5.0,5.5
isbergues_62473,62473,Isbergues,62330,,,,,,,,,,
laventie_62491,62491,Laventie,62840,5.25,5.0,2.0,7.0,6.0,6.0,6.0,7.0,5.0,5.0
leforest_62497,62497,Leforest,62790,8.42,8.5,8.75,8.25,8.0,9.25,7.5,8.5,8.0,8.5
lens_62498,62498,Lens,62300,4.98,4.24,5.82,4.38,5.75,6.15,6.04,6.05,4.78,4.56
lestrem_62502,62502,Lestrem,62136,,,,,,,,,,
lievin_62510,62510,Lievin,62800,5.33,5.08,5.32,4.4,5.84,6.92,5.64,6.52,5.24,5.04
lillers_62516,62516,Lillers,62190,3.8,3.11,3.44,2.33,4.56,5.89,4.44,6.67,6.33,3.0
loison-sous-lens_62523,62523,Loison Sous Lens,62218,7.35,7.0,4.5,6.0,6.5,8.0,5.5,7.5,8.5,8.0
longuenesse_62525,62525,Longuenesse,62219,5.32,5.33,5.33,4.33,5.67,6.67,5.33,3.67,6.0,5.33
loos-en-gohelle_62528,62528,Loos En Gohelle,62750,6.92,6.75,7.0,5.75,8.25,7.75,7.5,7.75,8.0,6.5
lumbres_62534,62534,Lumbres,62380,5.68,4.75,6.0,6.0,5.75,6.75,4.5,6.5,6.5,5.5
marck_62548,62548,Marck,62730,7.95,7.83,7.67,7.67,7.33,8.0,7.83,8.0,7.5,8.17
marles-les-mines_62555,62555,Marles Les Mines,62540,3.1,3.75,3.25,2.5,4.25,4.25,2.75,3.75,3.0,2.75
marquise_62560,62560,Marquise,62250,5.0,5.0,2.0,8.0,5.0,3.0,3.0,4.0,2.0,6.0
mazingarbe_62563,62563,Mazingarbe,62670,,,,,,,,,,
mericourt_62570,62570,Mericourt,62680,6.02,4.83,5.17,5.5,5.5,5.83,5.67,6.5,5.33,6.5
meurchin_62573,62573,Meurchin,62410,6.25,6.5,8.0,3.5,5.5,5.0,5.0,4.5,6.0,7.0
montigny-en-gohelle_62587,62587,Montigny En Gohelle,62640,4.88,5.6,5.2,1.8,4.8,7.2,8.0,8.0,3.8,4.2
montreuil_62588,62588,Montreuil Sur Mer,62170,8.38,9.0,3.0,7.0,9.0,8.0,9.0,9.0,8.0,9.0
neufchatel-hardelot_62604,62604,Neufchatel Hardelot,62152,8.72,9.5,5.0,8.5,8.5,9.5,8.0,7.5,7.0,9.5
noeux-les-mines_62617,62617,Noeux Les Mines,62290,6.55,6.18,6.06,5.94,7.35,7.29,5.94,7.35,7.35,6.41
noyelles-godault_62624,62624,Noyelles Godault,62950,7.17,5.75,6.25,5.5,6.0,6.75,5.75,5.5,9.25,8.0
noyelles-sous-lens_62628,62628,Noyelles Sous Lens,62221,,,,,,,,,,
